action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,action_24,action_25,action_26,action_27,action_28
0.1333843618631363,0.4750889539718628,-0.013432086445391178,0.43796682357788086,0.3031346797943115,0.1592915654182434,-0.03565814346075058,-0.23978111147880554,0.06927897036075592,0.5508641004562378,0.6087020039558411,-0.23545578122138977,-0.04119594022631645,-0.1510295271873474,-0.3536140024662018,-0.4336702227592468,0.7035706639289856,0.5425320267677307,-0.23419660329818726,-0.669613778591156,-0.09488595277070999,-0.0757640153169632,-0.4354628026485443,-0.508995532989502,-0.44367432594299316,-0.15280678868293762,0.8581477999687195,-0.16479970514774323,-0.07628388702869415
-0.14230693876743317,0.2637532353401184,-0.05260728299617767,0.41602498292922974,0.22050075232982635,0.1899997889995575,0.13302567601203918,-0.3718588054180145,0.03764170780777931,0.5257487297058105,0.6307962536811829,-0.28513145446777344,0.12849654257297516,0.16426819562911987,-0.08745495229959488,0.016058918088674545,0.5323463678359985,0.5282884240150452,-0.11291980743408203,-0.843498170375824,-0.05336820334196091,-0.05759486183524132,-0.16749855875968933,-0.6154276132583618,-0.409833163022995,-0.45301827788352966,0.7774748206138611,-0.22472138702869415,0.1261403113603592
0.2509920001029968,0.4008329212665558,-0.08181951940059662,0.41212010383605957,0.233908548951149,0.36523765325546265,0.1608019769191742,-0.17586517333984375,0.054594967514276505,0.6474980115890503,0.47346311807632446,-0.0004434250295162201,-0.010517317801713943,-0.40506014227867126,-0.4214403033256531,-0.3913145959377289,0.5164621472358704,0.500929057598114,-0.36500492691993713,-0.7953768968582153,-0.21236208081245422,0.15910515189170837,-0.17695236206054688,-0.7017720937728882,-0.645742654800415,-0.04649914428591728,0.8112923502922058,-0.1976308971643448,-0.17013251781463623
0.02465398609638214,0.1855093240737915,-0.025792598724365234,0.4604418873786926,0.37411826848983765,0.37534594535827637,-0.009860821068286896,-0.3341144621372223,0.09339049458503723,0.4605444669723511,0.436024010181427,0.0034647323191165924,0.10291193425655365,0.0021113306283950806,-0.21287652850151062,-0.2440498173236847,0.5111226439476013,0.440020352602005,-0.21698123216629028,-0.851425051689148,-0.16488194465637207,0.06218444183468819,-0.5399073958396912,-0.617250919342041,-0.3290692865848541,-0.40332746505737305,0.8156055212020874,0.035928428173065186,0.08526204526424408
0.23384495079517365,0.29042086005210876,-0.03775453567504883,0.5688449144363403,0.4017817974090576,0.34264886379241943,0.2569543719291687,-0.23800203204154968,0.04349250718951225,0.7564013004302979,1.0283771753311157,0.11261782050132751,0.0026715733110904694,-0.21177667379379272,-0.5523515939712524,-0.4362386465072632,0.3078092336654663,0.2924734652042389,-0.3543149530887604,-0.8176376223564148,-0.2504899799823761,-0.24951957166194916,-0.27740907669067383,-0.3268289268016815,-0.6187944412231445,-0.4124615788459778,0.8743204474449158,-0.4072716236114502,-0.1582672894001007
0.14923836290836334,0.14976555109024048,0.012075125239789486,0.4646768569946289,0.7380629777908325,0.07667332142591476,0.2747236490249634,-0.38893619179725647,0.045044902712106705,0.6551322937011719,0.9118503332138062,-0.27401596307754517,0.05756661668419838,0.3542996346950531,-0.4491015672683716,-0.21248401701450348,0.4407147765159607,0.5219282507896423,-0.11998888850212097,-0.7841050624847412,0.16371369361877441,0.11774836480617523,-0.5076954960823059,-0.4615873396396637,-0.23430310189723969,-0.22866235673427582,0.7985900044441223,-0.4057115614414215,0.2568134665489197
0.08973152935504913,0.11592041701078415,-0.045788586139678955,0.41801947355270386,0.5873681306838989,0.04198627918958664,0.16937971115112305,-0.31774142384529114,0.037200141698122025,0.6754852533340454,0.7071306705474854,-0.37271758913993835,0.023594539612531662,0.2771952450275421,-0.37674835324287415,-0.33426693081855774,0.37970560789108276,0.28337281942367554,-0.2194710671901703,-0.7720480561256409,-0.24633753299713135,-0.08908787369728088,-0.1288674771785736,-0.37218430638313293,-0.24868693947792053,-0.3115169107913971,0.8257586359977722,-0.03977593779563904,0.11913074553012848
0.1030348688364029,0.30269327759742737,-0.06448356807231903,0.48425185680389404,0.7424901723861694,-0.017855562269687653,0.316620796918869,-0.21376240253448486,0.010753896087408066,0.6725381016731262,0.7655732035636902,-0.3898791968822479,0.10217657685279846,0.014643896371126175,-0.39761242270469666,-0.41731005907058716,0.37044471502304077,0.38153350353240967,-0.3238060772418976,-1.0170010328292847,-0.3015007972717285,0.16445884108543396,-0.11662928014993668,-0.36503687500953674,-0.44300565123558044,-0.252665251493454,0.7836049199104309,0.07723657041788101,-0.16713209450244904
0.18586935102939606,0.3578335642814636,-0.02050168812274933,0.5475152134895325,0.6543853878974915,0.059698618948459625,0.25437313318252563,-0.14056459069252014,0.05717887356877327,0.6540178060531616,0.795691192150116,-0.24520090222358704,0.005302067846059799,-0.16423583030700684,-0.43129661679267883,-0.5492502450942993,0.7371343374252319,0.609052300453186,-0.592642605304718,-0.7264061570167542,-0.4762973189353943,-0.19762665033340454,-0.0972495824098587,-0.5203578472137451,-0.43349453806877136,0.059904370456933975,0.7006135582923889,-0.20496079325675964,0.07089193165302277
0.2107563465833664,0.2123834490776062,-0.029317989945411682,0.5737080574035645,0.7129876017570496,0.09522198885679245,0.03800591081380844,-0.28999701142311096,0.08110007643699646,0.5638734102249146,0.8361541628837585,-0.19887863099575043,0.02394191548228264,-0.01755012571811676,-0.45900121331214905,-0.5861120223999023,0.617002010345459,0.5990184545516968,-0.27912604808807373,-0.8219749927520752,-0.014408998191356659,0.19324924051761627,-0.3971221446990967,-0.7671540975570679,-0.5252187252044678,-0.48028483986854553,0.8252719044685364,-0.1670129895210266,0.01768096536397934
